test,class,boxy_2,boxx_2,boxy_1,boxx_1,file_name,class_name
TRUE,5,290,393,21,12,000393.jpg,Acura TSX Sedan 2012
TRUE,5,245,420,99,53,000394.jpg,Acura TSX Sedan 2012
TRUE,5,134,208,13,7,000395.jpg,Acura TSX Sedan 2012
TRUE,5,453,702,221,25,000396.jpg,Acura TSX Sedan 2012
TRUE,5,365,594,80,56,000397.jpg,Acura TSX Sedan 2012
TRUE,5,264,404,88,14,000398.jpg,Acura TSX Sedan 2012
TRUE,5,120,294,8,10,000399.jpg,Acura TSX Sedan 2012
TRUE,5,176,270,64,47,000400.jpg,Acura TSX Sedan 2012
TRUE,5,105,147,15,7,000401.jpg,Acura TSX Sedan 2012
TRUE,5,560,959,187,78,000402.jpg,Acura TSX Sedan 2012
TRUE,5,487,748,53,52,000403.jpg,Acura TSX Sedan 2012
TRUE,5,159,227,42,21,000404.jpg,Acura TSX Sedan 2012
FALSE,6,232,427,51,181,000405.jpg,Acura Integra Type R 2001
FALSE,6,361,515,128,89,000406.jpg,Acura Integra Type R 2001
FALSE,6,529,763,72,58,000407.jpg,Acura Integra Type R 2001
FALSE,6,349,500,42,131,000408.jpg,Acura Integra Type R 2001
FALSE,6,310,544,103,36,000409.jpg,Acura Integra Type R 2001
FALSE,6,322,627,34,10,000410.jpg,Acura Integra Type R 2001
FALSE,6,820,1495,189,90,000411.jpg,Acura Integra Type R 2001
FALSE,6,499,740,184,9,000412.jpg,Acura Integra Type R 2001
FALSE,6,236,486,73,146,000413.jpg,Acura Integra Type R 2001
FALSE,6,367,476,152,17,000414.jpg,Acura Integra Type R 2001
FALSE,6,452,761,201,38,000415.jpg,Acura Integra Type R 2001
FALSE,6,379,630,60,1,000416.jpg,Acura Integra Type R 2001
FALSE,6,396,734,78,29,000417.jpg,Acura Integra Type R 2001
FALSE,6,410,567,175,91,000418.jpg,Acura Integra Type R 2001
FALSE,6,310,483,68,89,000419.jpg,Acura Integra Type R 2001
FALSE,6,299,566,66,63,000420.jpg,Acura Integra Type R 2001
FALSE,6,387,570,73,58,000421.jpg,Acura Integra Type R 2001
FALSE,6,303,571,63,6,000422.jpg,Acura Integra Type R 2001
FALSE,6,353,612,96,42,000423.jpg,Acura Integra Type R 2001
FALSE,6,336,592,154,282,000424.jpg,Acura Integra Type R 2001
FALSE,6,409,599,2,97,000425.jpg,Acura Integra Type R 2001
FALSE,6,211,417,96,229,000426.jpg,Acura Integra Type R 2001
FALSE,6,541,774,160,43,000427.jpg,Acura Integra Type R 2001
FALSE,6,357,574,121,91,000428.jpg,Acura Integra Type R 2001
FALSE,6,469,750,4,42,000429.jpg,Acura Integra Type R 2001
FALSE,6,650,882,162,101,000430.jpg,Acura Integra Type R 2001
FALSE,6,596,1078,119,147,000431.jpg,Acura Integra Type R 2001
FALSE,6,392,613,168,35,000432.jpg,Acura Integra Type R 2001
FALSE,6,574,898,202,64,000433.jpg,Acura Integra Type R 2001
FALSE,6,639,1176,292,86,000434.jpg,Acura Integra Type R 2001
FALSE,6,421,598,126,19,000435.jpg,Acura Integra Type R 2001
FALSE,6,292,492,106,114,000436.jpg,Acura Integra Type R 2001
FALSE,6,339,543,150,62,000437.jpg,Acura Integra Type R 2001
FALSE,6,639,932,3,6,000438.jpg,Acura Integra Type R 2001
FALSE,6,943,1508,240,64,000439.jpg,Acura Integra Type R 2001
FALSE,6,400,538,205,180,000440.jpg,Acura Integra Type R 2001
FALSE,6,418,775,136,16,000441.jpg,Acura Integra Type R 2001
FALSE,6,733,1011,402,118,000442.jpg,Acura Integra Type R 2001
FALSE,6,486,928,111,97,000443.jpg,Acura Integra Type R 2001
FALSE,6,409,619,150,33,000444.jpg,Acura Integra Type R 2001
FALSE,6,452,680,200,30,000445.jpg,Acura Integra Type R 2001
FALSE,6,287,557,86,46,000446.jpg,Acura Integra Type R 2001
FALSE,6,492,735,80,17,000447.jpg,Acura Integra Type R 2001
FALSE,6,1322,1813,623,228,000448.jpg,Acura Integra Type R 2001
FALSE,6,356,689,92,146,000449.jpg,Acura Integra Type R 2001
TRUE,6,347,735,65,126,000450.jpg,Acura Integra Type R 2001
TRUE,6,412,559,172,37,000451.jpg,Acura Integra Type R 2001
TRUE,6,446,567,73,50,000452.jpg,Acura Integra Type R 2001
TRUE,6,288,632,21,15,000453.jpg,Acura Integra Type R 2001
TRUE,6,331,513,117,22,000454.jpg,Acura Integra Type R 2001
TRUE,6,307,490,28,83,000455.jpg,Acura Integra Type R 2001
TRUE,6,348,559,99,12,000456.jpg,Acura Integra Type R 2001
TRUE,6,359,439,210,73,000457.jpg,Acura Integra Type R 2001
TRUE,6,428,618,232,95,000458.jpg,Acura Integra Type R 2001
TRUE,6,492,754,234,55,000459.jpg,Acura Integra Type R 2001
TRUE,6,275,496,96,22,000460.jpg,Acura Integra Type R 2001
TRUE,6,449,774,74,27,000461.jpg,Acura Integra Type R 2001
TRUE,6,610,499,225,54,000462.jpg,Acura Integra Type R 2001
TRUE,6,425,723,184,86,000463.jpg,Acura Integra Type R 2001
TRUE,6,904,1462,433,289,000464.jpg,Acura Integra Type R 2001
TRUE,6,1105,1375,469,124,000465.jpg,Acura Integra Type R 2001
TRUE,6,511,771,218,21,000466.jpg,Acura Integra Type R 2001
TRUE,6,985,1522,223,10,000467.jpg,Acura Integra Type R 2001
TRUE,6,567,805,67,20,000468.jpg,Acura Integra Type R 2001
TRUE,6,347,545,1,15,000469.jpg,Acura Integra Type R 2001
TRUE,6,529,761,23,25,000470.jpg,Acura Integra Type R 2001
TRUE,6,399,698,117,51,000471.jpg,Acura Integra Type R 2001
TRUE,6,437,609,88,22,000472.jpg,Acura Integra Type R 2001
TRUE,6,314,410,110,78,000473.jpg,Acura Integra Type R 2001
TRUE,6,455,743,149,122,000474.jpg,Acura Integra Type R 2001
TRUE,6,435,595,147,44,000475.jpg,Acura Integra Type R 2001
TRUE,6,210,422,109,90,000476.jpg,Acura Integra Type R 2001
TRUE,6,951,1254,575,35,000477.jpg,Acura Integra Type R 2001
TRUE,6,383,712,149,24,000478.jpg,Acura Integra Type R 2001
TRUE,6,430,636,199,180,000479.jpg,Acura Integra Type R 2001
TRUE,6,431,624,108,17,000480.jpg,Acura Integra Type R 2001
TRUE,6,675,1009,132,26,000481.jpg,Acura Integra Type R 2001
TRUE,6,583,844,270,99,000482.jpg,Acura Integra Type R 2001
TRUE,6,1110,1941,618,530,000483.jpg,Acura Integra Type R 2001
TRUE,6,246,371,82,123,000484.jpg,Acura Integra Type R 2001
TRUE,6,432,633,217,336,000485.jpg,Acura Integra Type R 2001
TRUE,6,634,786,1,25,000486.jpg,Acura Integra Type R 2001
TRUE,6,306,552,27,30,000487.jpg,Acura Integra Type R 2001
TRUE,6,752,1250,108,40,000488.jpg,Acura Integra Type R 2001
TRUE,6,359,531,149,55,000489.jpg,Acura Integra Type R 2001
TRUE,6,181,289,15,46,000490.jpg,Acura Integra Type R 2001
TRUE,6,353,589,55,10,000491.jpg,Acura Integra Type R 2001
TRUE,6,290,372,5,5,000492.jpg,Acura Integra Type R 2001
TRUE,6,510,724,100,102,000493.jpg,Acura Integra Type R 2001
FALSE,7,418,685,221,300,000494.jpg,Acura ZDX Hatchback 2012
FALSE,7,719,1075,361,103,000495.jpg,Acura ZDX Hatchback 2012
FALSE,7,330,535,132,135,000496.jpg,Acura ZDX Hatchback 2012
FALSE,7,267,534,45,92,000497.jpg,Acura ZDX Hatchback 2012
FALSE,7,1763,2092,625,451,000498.jpg,Acura ZDX Hatchback 2012
FALSE,7,279,456,55,25,000499.jpg,Acura ZDX Hatchback 2012
FALSE,7,363,583,69,46,000500.jpg,Acura ZDX Hatchback 2012
FALSE,7,517,740,235,87,000501.jpg,Acura ZDX Hatchback 2012
FALSE,7,1072,1962,431,133,000502.jpg,Acura ZDX Hatchback 2012
FALSE,7,269,567,53,55,000503.jpg,Acura ZDX Hatchback 2012
FALSE,7,284,411,164,78,000504.jpg,Acura ZDX Hatchback 2012
FALSE,7,355,594,141,39,000505.jpg,Acura ZDX Hatchback 2012
FALSE,7,331,479,93,21,000506.jpg,Acura ZDX Hatchback 2012
FALSE,7,646,925,322,49,000507.jpg,Acura ZDX Hatchback 2012
FALSE,7,485,786,211,102,000508.jpg,Acura ZDX Hatchback 2012
FALSE,7,282,440,17,42,000509.jpg,Acura ZDX Hatchback 2012
FALSE,7,745,1116,375,337,000510.jpg,Acura ZDX Hatchback 2012
FALSE,7,306,402,62,95,000511.jpg,Acura ZDX Hatchback 2012
FALSE,7,232,381,74,19,000512.jpg,Acura ZDX Hatchback 2012
FALSE,7,733,1133,82,338,000513.jpg,Acura ZDX Hatchback 2012
FALSE,7,393,539,163,79,000514.jpg,Acura ZDX Hatchback 2012
FALSE,7,283,519,60,4,000515.jpg,Acura ZDX Hatchback 2012
FALSE,7,469,591,138,68,000516.jpg,Acura ZDX Hatchback 2012
FALSE,7,234,542,33,82,000517.jpg,Acura ZDX Hatchback 2012
FALSE,7,314,425,62,17,000518.jpg,Acura ZDX Hatchback 2012
FALSE,7,360,595,127,39,000519.jpg,Acura ZDX Hatchback 2012
FALSE,7,336,682,46,61,000520.jpg,Acura ZDX Hatchback 2012
FALSE,7,300,572,36,48,000521.jpg,Acura ZDX Hatchback 2012
FALSE,7,273,559,44,25,000522.jpg,Acura ZDX Hatchback 2012
FALSE,7,368,598,148,33,000523.jpg,Acura ZDX Hatchback 2012
FALSE,7,280,463,113,49,000524.jpg,Acura ZDX Hatchback 2012
FALSE,7,453,650,101,65,000525.jpg,Acura ZDX Hatchback 2012
FALSE,7,327,446,92,56,000526.jpg,Acura ZDX Hatchback 2012
FALSE,7,422,728,81,54,000527.jpg,Acura ZDX Hatchback 2012
FALSE,7,422,450,145,62,000528.jpg,Acura ZDX Hatchback 2012
FALSE,7,258,334,59,19,000529.jpg,Acura ZDX Hatchback 2012
FALSE,7,468,756,198,189,000530.jpg,Acura ZDX Hatchback 2012
FALSE,7,424,571,138,19,000531.jpg,Acura ZDX Hatchback 2012
FALSE,7,431,787,41,7,000532.jpg,Acura ZDX Hatchback 2012
TRUE,7,770,1202,292,88,000533.jpg,Acura ZDX Hatchback 2012
TRUE,7,350,509,40,91,000534.jpg,Acura ZDX Hatchback 2012
TRUE,7,386,591,104,55,000535.jpg,Acura ZDX Hatchback 2012
TRUE,7,1114,1525,421,73,000536.jpg,Acura ZDX Hatchback 2012
TRUE,7,310,574,130,102,000537.jpg,Acura ZDX Hatchback 2012
TRUE,7,620,951,298,67,000538.jpg,Acura ZDX Hatchback 2012
TRUE,7,273,423,69,17,000539.jpg,Acura ZDX Hatchback 2012
TRUE,7,383,636,95,16,000540.jpg,Acura ZDX Hatchback 2012
TRUE,7,222,380,91,23,000541.jpg,Acura ZDX Hatchback 2012
TRUE,7,379,702,71,99,000542.jpg,Acura ZDX Hatchback 2012
TRUE,7,430,806,167,161,000543.jpg,Acura ZDX Hatchback 2012
TRUE,7,362,621,42,10,000544.jpg,Acura ZDX Hatchback 2012
TRUE,7,325,594,75,78,000545.jpg,Acura ZDX Hatchback 2012
TRUE,7,1075,1973,424,136,000546.jpg,Acura ZDX Hatchback 2012
TRUE,7,1501,2240,740,867,000547.jpg,Acura ZDX Hatchback 2012
TRUE,7,320,583,60,3,000548.jpg,Acura ZDX Hatchback 2012
TRUE,7,329,473,184,105,000549.jpg,Acura ZDX Hatchback 2012
TRUE,7,307,541,85,67,000550.jpg,Acura ZDX Hatchback 2012
TRUE,7,1068,1501,361,604,000551.jpg,Acura ZDX Hatchback 2012
TRUE,7,437,587,177,133,000552.jpg,Acura ZDX Hatchback 2012
TRUE,7,422,547,261,77,000553.jpg,Acura ZDX Hatchback 2012
TRUE,7,594,1132,134,83,000554.jpg,Acura ZDX Hatchback 2012
TRUE,7,365,587,167,69,000555.jpg,Acura ZDX Hatchback 2012
TRUE,7,345,619,114,38,000556.jpg,Acura ZDX Hatchback 2012
TRUE,7,349,520,142,86,000557.jpg,Acura ZDX Hatchback 2012
TRUE,7,427,548,182,106,000558.jpg,Acura ZDX Hatchback 2012
TRUE,7,316,473,155,215,000559.jpg,Acura ZDX Hatchback 2012
TRUE,7,359,505,48,91,000560.jpg,Acura ZDX Hatchback 2012
TRUE,7,575,1021,203,40,000561.jpg,Acura ZDX Hatchback 2012
TRUE,7,783,1183,252,107,000562.jpg,Acura ZDX Hatchback 2012
TRUE,7,622,1069,276,182,000563.jpg,Acura ZDX Hatchback 2012
TRUE,7,329,486,30,112,000564.jpg,Acura ZDX Hatchback 2012
TRUE,7,266,458,113,150,000565.jpg,Acura ZDX Hatchback 2012
TRUE,7,237,410,39,228,000566.jpg,Acura ZDX Hatchback 2012
TRUE,7,380,674,167,128,000567.jpg,Acura ZDX Hatchback 2012
TRUE,7,278,497,72,101,000568.jpg,Acura ZDX Hatchback 2012
TRUE,7,949,1468,328,31,000569.jpg,Acura ZDX Hatchback 2012
TRUE,7,337,552,105,60,000570.jpg,Acura ZDX Hatchback 2012
TRUE,7,273,408,81,103,000571.jpg,Acura ZDX Hatchback 2012
FALSE,8,211,498,5,5,000572.jpg,Aston Martin V8 Vantage Convertible 2012
FALSE,8,502,746,216,37,000573.jpg,Aston Martin V8 Vantage Convertible 2012
FALSE,8,932,1436,239,1,000574.jpg,Aston Martin V8 Vantage Convertible 2012
FALSE,8,461,615,3,57,000575.jpg,Aston Martin V8 Vantage Convertible 2012
FALSE,8,163,274,81,30,000576.jpg,Aston Martin V8 Vantage Convertible 2012
FALSE,8,1332,2008,339,125,000577.jpg,Aston Martin V8 Vantage Convertible 2012
FALSE,8,206,332,27,18,000578.jpg,Aston Martin V8 Vantage Convertible 2012
FALSE,8,254,439,99,16,000579.jpg,Aston Martin V8 Vantage Convertible 2012
FALSE,8,157,230,48,12,000580.jpg,Aston Martin V8 Vantage Convertible 2012
FALSE,8,386,596,208,11,000581.jpg,Aston Martin V8 Vantage Convertible 2012
FALSE,8,326,474,142,22,000582.jpg,Aston Martin V8 Vantage Convertible 2012
FALSE,8,646,960,114,77,000583.jpg,Aston Martin V8 Vantage Convertible 2012
FALSE,8,320,417,175,63,000584.jpg,Aston Martin V8 Vantage Convertible 2012
FALSE,8,982,1669,397,427,000585.jpg,Aston Martin V8 Vantage Convertible 2012
FALSE,8,897,1316,323,355,000586.jpg,Aston Martin V8 Vantage Convertible 2012
FALSE,8,331,609,95,35,000587.jpg,Aston Martin V8 Vantage Convertible 2012
FALSE,8,154,248,15,43,000588.jpg,Aston Martin V8 Vantage Convertible 2012
FALSE,8,399,559,73,96,000589.jpg,Aston Martin V8 Vantage Convertible 2012
FALSE,8,232,319,118,25,000590.jpg,Aston Martin V8 Vantage Convertible 2012
FALSE,8,465,753,15,59,000591.jpg,Aston Martin V8 Vantage Convertible 2012
FALSE,8,120,219,64,105,000592.jpg,Aston Martin V8 Vantage Convertible 2012
FALSE,8,188,290,46,24,000593.jpg,Aston Martin V8 Vantage Convertible 2012
FALSE,8,374,563,46,34,000594.jpg,Aston Martin V8 Vantage Convertible 2012
FALSE,8,247,468,132,109,000595.jpg,Aston Martin V8 Vantage Convertible 2012
FALSE,8,217,316,73,72,000596.jpg,Aston Martin V8 Vantage Convertible 2012
FALSE,8,156,247,46,17,000597.jpg,Aston Martin V8 Vantage Convertible 2012
FALSE,8,146,263,36,18,000598.jpg,Aston Martin V8 Vantage Convertible 2012
FALSE,8,256,360,151,26,000599.jpg,Aston Martin V8 Vantage Convertible 2012
FALSE,8,145,232,68,34,000600.jpg,Aston Martin V8 Vantage Convertible 2012
FALSE,8,746,1005,227,67,000601.jpg,Aston Martin V8 Vantage Convertible 2012
FALSE,8,215,404,60,3,000602.jpg,Aston Martin V8 Vantage Convertible 2012
FALSE,8,176,257,52,22,000603.jpg,Aston Martin V8 Vantage Convertible 2012
FALSE,8,615,765,386,79,000604.jpg,Aston Martin V8 Vantage Convertible 2012
FALSE,8,271,540,55,10,000605.jpg,Aston Martin V8 Vantage Convertible 2012
FALSE,8,433,626,21,27,000606.jpg,Aston Martin V8 Vantage Convertible 2012
FALSE,8,180,233,74,39,000607.jpg,Aston Martin V8 Vantage Convertible 2012
FALSE,8,150,261,52,19,000608.jpg,Aston Martin V8 Vantage Convertible 2012
FALSE,8,931,1573,163,55,000609.jpg,Aston Martin V8 Vantage Convertible 2012
FALSE,8,360,596,96,64,000610.jpg,Aston Martin V8 Vantage Convertible 2012
FALSE,8,179,271,31,11,000611.jpg,Aston Martin V8 Vantage Convertible 2012
FALSE,8,283,644,40,45,000612.jpg,Aston Martin V8 Vantage Convertible 2012
FALSE,8,328,578,70,57,000613.jpg,Aston Martin V8 Vantage Convertible 2012
FALSE,8,158,269,64,83,000614.jpg,Aston Martin V8 Vantage Convertible 2012
FALSE,8,242,359,30,6,000615.jpg,Aston Martin V8 Vantage Convertible 2012
FALSE,8,162,236,35,31,000616.jpg,Aston Martin V8 Vantage Convertible 2012
TRUE,8,171,258,21,31,000617.jpg,Aston Martin V8 Vantage Convertible 2012
TRUE,8,109,178,51,23,000618.jpg,Aston Martin V8 Vantage Convertible 2012
TRUE,8,156,236,44,43,000619.jpg,Aston Martin V8 Vantage Convertible 2012
TRUE,8,217,299,96,84,000620.jpg,Aston Martin V8 Vantage Convertible 2012
TRUE,8,208,321,97,47,000621.jpg,Aston Martin V8 Vantage Convertible 2012
TRUE,8,257,496,57,12,000622.jpg,Aston Martin V8 Vantage Convertible 2012
TRUE,8,402,609,140,64,000623.jpg,Aston Martin V8 Vantage Convertible 2012
TRUE,8,182,248,55,11,000624.jpg,Aston Martin V8 Vantage Convertible 2012
TRUE,8,559,916,241,121,000625.jpg,Aston Martin V8 Vantage Convertible 2012
TRUE,8,265,732,27,76,000626.jpg,Aston Martin V8 Vantage Convertible 2012
TRUE,8,366,596,161,45,000627.jpg,Aston Martin V8 Vantage Convertible 2012
TRUE,8,460,754,22,45,000628.jpg,Aston Martin V8 Vantage Convertible 2012
TRUE,8,158,486,7,65,000629.jpg,Aston Martin V8 Vantage Convertible 2012
TRUE,8,871,1471,466,130,000630.jpg,Aston Martin V8 Vantage Convertible 2012
TRUE,8,160,259,41,17,000631.jpg,Aston Martin V8 Vantage Convertible 2012
TRUE,8,552,898,193,109,000632.jpg,Aston Martin V8 Vantage Convertible 2012
TRUE,8,372,547,106,40,000633.jpg,Aston Martin V8 Vantage Convertible 2012
TRUE,8,138,239,73,16,000634.jpg,Aston Martin V8 Vantage Convertible 2012
TRUE,8,203,282,68,19,000635.jpg,Aston Martin V8 Vantage Convertible 2012
TRUE,8,770,904,211,174,000636.jpg,Aston Martin V8 Vantage Convertible 2012
TRUE,8,1084,1285,511,826,000637.jpg,Aston Martin V8 Vantage Convertible 2012
TRUE,8,664,976,106,39,000638.jpg,Aston Martin V8 Vantage Convertible 2012
TRUE,8,292,389,46,27,000639.jpg,Aston Martin V8 Vantage Convertible 2012
TRUE,8,170,234,36,29,000640.jpg,Aston Martin V8 Vantage Convertible 2012
TRUE,8,351,455,224,27,000641.jpg,Aston Martin V8 Vantage Convertible 2012
TRUE,8,154,283,31,16,000642.jpg,Aston Martin V8 Vantage Convertible 2012
TRUE,8,1406,2302,1,532,000643.jpg,Aston Martin V8 Vantage Convertible 2012
TRUE,8,178,250,60,8,000644.jpg,Aston Martin V8 Vantage Convertible 2012
TRUE,8,363,589,55,49,000645.jpg,Aston Martin V8 Vantage Convertible 2012
TRUE,8,154,255,33,16,000646.jpg,Aston Martin V8 Vantage Convertible 2012
TRUE,8,273,499,82,25,000647.jpg,Aston Martin V8 Vantage Convertible 2012
TRUE,8,264,424,84,4,000648.jpg,Aston Martin V8 Vantage Convertible 2012
TRUE,8,156,241,31,15,000649.jpg,Aston Martin V8 Vantage Convertible 2012
TRUE,8,980,1525,634,645,000650.jpg,Aston Martin V8 Vantage Convertible 2012
TRUE,8,310,525,69,19,000651.jpg,Aston Martin V8 Vantage Convertible 2012
TRUE,8,442,661,160,58,000652.jpg,Aston Martin V8 Vantage Convertible 2012
TRUE,8,375,629,101,87,000653.jpg,Aston Martin V8 Vantage Convertible 2012
TRUE,8,317,394,141,31,000654.jpg,Aston Martin V8 Vantage Convertible 2012
TRUE,8,326,313,107,23,000655.jpg,Aston Martin V8 Vantage Convertible 2012
TRUE,8,255,365,87,24,000656.jpg,Aston Martin V8 Vantage Convertible 2012
TRUE,8,423,610,231,310,000657.jpg,Aston Martin V8 Vantage Convertible 2012
TRUE,8,309,569,85,34,000658.jpg,Aston Martin V8 Vantage Convertible 2012
TRUE,8,194,256,68,8,000659.jpg,Aston Martin V8 Vantage Convertible 2012
TRUE,8,176,260,53,24,000660.jpg,Aston Martin V8 Vantage Convertible 2012
TRUE,8,339,573,88,35,000661.jpg,Aston Martin V8 Vantage Convertible 2012
FALSE,9,146,301,43,19,000662.jpg,Aston Martin V8 Vantage Coupe 2012
FALSE,9,267,624,74,19,000663.jpg,Aston Martin V8 Vantage Coupe 2012
FALSE,9,203,393,108,120,000664.jpg,Aston Martin V8 Vantage Coupe 2012
FALSE,9,405,727,91,60,000665.jpg,Aston Martin V8 Vantage Coupe 2012
FALSE,9,364,525,155,57,000666.jpg,Aston Martin V8 Vantage Coupe 2012
FALSE,9,148,286,31,15,000667.jpg,Aston Martin V8 Vantage Coupe 2012
FALSE,9,158,239,73,74,000668.jpg,Aston Martin V8 Vantage Coupe 2012
FALSE,9,411,631,122,24,000669.jpg,Aston Martin V8 Vantage Coupe 2012
FALSE,9,198,265,41,28,000670.jpg,Aston Martin V8 Vantage Coupe 2012
FALSE,9,297,613,56,11,000671.jpg,Aston Martin V8 Vantage Coupe 2012
FALSE,9,305,488,152,139,000672.jpg,Aston Martin V8 Vantage Coupe 2012
FALSE,9,266,496,67,12,000673.jpg,Aston Martin V8 Vantage Coupe 2012
FALSE,9,522,759,217,30,000674.jpg,Aston Martin V8 Vantage Coupe 2012
FALSE,9,952,1576,97,13,000675.jpg,Aston Martin V8 Vantage Coupe 2012
FALSE,9,157,212,54,17,000676.jpg,Aston Martin V8 Vantage Coupe 2012
FALSE,9,389,582,169,53,000677.jpg,Aston Martin V8 Vantage Coupe 2012
FALSE,9,156,252,88,105,000678.jpg,Aston Martin V8 Vantage Coupe 2012
FALSE,9,133,281,45,21,000679.jpg,Aston Martin V8 Vantage Coupe 2012
FALSE,9,358,506,115,128,000680.jpg,Aston Martin V8 Vantage Coupe 2012
FALSE,9,166,257,74,102,000681.jpg,Aston Martin V8 Vantage Coupe 2012
FALSE,9,357,567,102,67,000682.jpg,Aston Martin V8 Vantage Coupe 2012
FALSE,9,276,423,61,4,000683.jpg,Aston Martin V8 Vantage Coupe 2012
FALSE,9,255,444,109,107,000684.jpg,Aston Martin V8 Vantage Coupe 2012
FALSE,9,248,400,1,2,000685.jpg,Aston Martin V8 Vantage Coupe 2012
FALSE,9,499,794,203,208,000686.jpg,Aston Martin V8 Vantage Coupe 2012
FALSE,9,602,997,137,37,000687.jpg,Aston Martin V8 Vantage Coupe 2012
FALSE,9,361,567,65,27,000688.jpg,Aston Martin V8 Vantage Coupe 2012
FALSE,9,150,248,58,12,000689.jpg,Aston Martin V8 Vantage Coupe 2012
FALSE,9,119,195,33,8,000690.jpg,Aston Martin V8 Vantage Coupe 2012
FALSE,9,195,261,33,39,000691.jpg,Aston Martin V8 Vantage Coupe 2012
FALSE,9,198,287,98,13,000692.jpg,Aston Martin V8 Vantage Coupe 2012
FALSE,9,210,356,52,105,000693.jpg,Aston Martin V8 Vantage Coupe 2012
FALSE,9,688,1114,89,224,000694.jpg,Aston Martin V8 Vantage Coupe 2012
FALSE,9,327,494,75,87,000695.jpg,Aston Martin V8 Vantage Coupe 2012
FALSE,9,320,471,155,80,000696.jpg,Aston Martin V8 Vantage Coupe 2012
FALSE,9,378,558,21,3,000697.jpg,Aston Martin V8 Vantage Coupe 2012
FALSE,9,425,626,149,26,000698.jpg,Aston Martin V8 Vantage Coupe 2012
FALSE,9,532,766,144,39,000699.jpg,Aston Martin V8 Vantage Coupe 2012
FALSE,9,495,874,90,91,000700.jpg,Aston Martin V8 Vantage Coupe 2012
FALSE,9,276,394,86,12,000701.jpg,Aston Martin V8 Vantage Coupe 2012
FALSE,9,237,491,48,11,000702.jpg,Aston Martin V8 Vantage Coupe 2012
TRUE,9,239,377,78,8,000703.jpg,Aston Martin V8 Vantage Coupe 2012
TRUE,9,735,1151,243,133,000704.jpg,Aston Martin V8 Vantage Coupe 2012
TRUE,9,418,960,22,19,000705.jpg,Aston Martin V8 Vantage Coupe 2012
TRUE,9,659,1183,103,21,000706.jpg,Aston Martin V8 Vantage Coupe 2012
TRUE,9,801,1080,431,333,000707.jpg,Aston Martin V8 Vantage Coupe 2012
TRUE,9,351,543,186,137,000708.jpg,Aston Martin V8 Vantage Coupe 2012
TRUE,9,305,388,179,70,000709.jpg,Aston Martin V8 Vantage Coupe 2012
TRUE,9,597,776,153,82,000710.jpg,Aston Martin V8 Vantage Coupe 2012
TRUE,9,661,976,201,51,000711.jpg,Aston Martin V8 Vantage Coupe 2012
TRUE,9,417,760,137,59,000712.jpg,Aston Martin V8 Vantage Coupe 2012
TRUE,9,144,265,50,22,000713.jpg,Aston Martin V8 Vantage Coupe 2012
TRUE,9,370,534,34,61,000714.jpg,Aston Martin V8 Vantage Coupe 2012
TRUE,9,848,1118,471,200,000715.jpg,Aston Martin V8 Vantage Coupe 2012
TRUE,9,182,300,91,16,000716.jpg,Aston Martin V8 Vantage Coupe 2012
TRUE,9,175,282,18,1,000717.jpg,Aston Martin V8 Vantage Coupe 2012
TRUE,9,173,212,42,52,000718.jpg,Aston Martin V8 Vantage Coupe 2012
TRUE,9,581,803,293,58,000719.jpg,Aston Martin V8 Vantage Coupe 2012
TRUE,9,310,622,53,14,000720.jpg,Aston Martin V8 Vantage Coupe 2012
TRUE,9,244,362,53,53,000721.jpg,Aston Martin V8 Vantage Coupe 2012
TRUE,9,504,940,187,303,000722.jpg,Aston Martin V8 Vantage Coupe 2012
TRUE,9,475,774,182,37,000723.jpg,Aston Martin V8 Vantage Coupe 2012
TRUE,9,327,574,55,97,000724.jpg,Aston Martin V8 Vantage Coupe 2012
TRUE,9,747,1189,347,361,000725.jpg,Aston Martin V8 Vantage Coupe 2012
TRUE,9,147,291,6,5,000726.jpg,Aston Martin V8 Vantage Coupe 2012
TRUE,9,324,480,126,148,000727.jpg,Aston Martin V8 Vantage Coupe 2012
TRUE,9,427,728,96,29,000728.jpg,Aston Martin V8 Vantage Coupe 2012
TRUE,9,266,340,116,86,000729.jpg,Aston Martin V8 Vantage Coupe 2012
TRUE,9,436,745,177,58,000730.jpg,Aston Martin V8 Vantage Coupe 2012
TRUE,9,122,263,10,17,000731.jpg,Aston Martin V8 Vantage Coupe 2012
TRUE,9,602,972,133,25,000732.jpg,Aston Martin V8 Vantage Coupe 2012
TRUE,9,166,270,60,25,000733.jpg,Aston Martin V8 Vantage Coupe 2012
TRUE,9,176,300,45,5,000734.jpg,Aston Martin V8 Vantage Coupe 2012
TRUE,9,304,450,21,57,000735.jpg,Aston Martin V8 Vantage Coupe 2012
TRUE,9,423,497,180,140,000736.jpg,Aston Martin V8 Vantage Coupe 2012
TRUE,9,396,455,139,24,000737.jpg,Aston Martin V8 Vantage Coupe 2012
TRUE,9,524,846,191,42,000738.jpg,Aston Martin V8 Vantage Coupe 2012
TRUE,9,386,520,59,91,000739.jpg,Aston Martin V8 Vantage Coupe 2012
TRUE,9,202,297,73,23,000740.jpg,Aston Martin V8 Vantage Coupe 2012
TRUE,9,682,1179,388,250,000741.jpg,Aston Martin V8 Vantage Coupe 2012
TRUE,9,172,269,62,9,000742.jpg,Aston Martin V8 Vantage Coupe 2012
